id,nome,peso,altura,tipo1,tipo2,url,abilities,evolutions
849,Toxtricity,40.0 kg (88.2 lbs),1.6 m (5′03″),Electric,Poison,https://pokemondb.net/pokedex/toxtricity,"[{'nome': 'Plus', 'text': 'Ups Sp. Atk if another Pokémon has Plus or Minus.', 'url': 'https://pokemondb.net/ability/plus'}, {'nome': 'Punk Rock', 'text': 'Boosts sound-based moves and halves damage from the same moves.\n No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/punk-rock'}]","[{'IdEvolucao': '#0848', 'NomeEvolucao': 'Toxel', 'UrlEvolucao': 'https://pokemondb.net/pokedex/toxel'}, {'IdEvolucao': '#0849', 'NomeEvolucao': 'Toxtricity', 'UrlEvolucao': 'https://pokemondb.net/pokedex/toxtricity'}, {'IdEvolucao': '#0849', 'NomeEvolucao': 'Toxtricity', 'UrlEvolucao': 'https://pokemondb.net/pokedex/toxtricity'}]"
849,Toxtricity,40.0 kg (88.2 lbs),1.6 m (5′03″),Electric,Poison,https://pokemondb.net/pokedex/toxtricity,"[{'nome': 'Plus', 'text': 'Ups Sp. Atk if another Pokémon has Plus or Minus.', 'url': 'https://pokemondb.net/ability/plus'}, {'nome': 'Punk Rock', 'text': 'Boosts sound-based moves and halves damage from the same moves.\n No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/punk-rock'}, {'nome': 'Minus', 'text': 'Ups Sp. Atk if another Pokémon has Plus or Minus.', 'url': 'https://pokemondb.net/ability/minus'}]","[{'IdEvolucao': '#0848', 'NomeEvolucao': 'Toxel', 'UrlEvolucao': 'https://pokemondb.net/pokedex/toxel'}, {'IdEvolucao': '#0849', 'NomeEvolucao': 'Toxtricity', 'UrlEvolucao': 'https://pokemondb.net/pokedex/toxtricity'}, {'IdEvolucao': '#0849', 'NomeEvolucao': 'Toxtricity', 'UrlEvolucao': 'https://pokemondb.net/pokedex/toxtricity'}]"
843,Silicobra,7.6 kg (16.8 lbs),2.2 m (7′03″),Ground,,https://pokemondb.net/pokedex/silicobra,"[{'nome': 'Sand Spit', 'text': 'Creates a sandstorm when hit by an attack.\n No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/sand-spit'}]","[{'IdEvolucao': '#0843', 'NomeEvolucao': 'Silicobra', 'UrlEvolucao': 'https://pokemondb.net/pokedex/silicobra'}, {'IdEvolucao': '#0844', 'NomeEvolucao': 'Sandaconda', 'UrlEvolucao': 'https://pokemondb.net/pokedex/sandaconda'}]"
841,Flapple,1.0 kg (2.2 lbs),0.3 m (1′00″),Grass,Dragon,https://pokemondb.net/pokedex/flapple,"[{'nome': 'Ripen', 'text': 'Doubles the effect of berries.\n No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/ripen'}]","[{'IdEvolucao': '#0840', 'NomeEvolucao': 'Applin', 'UrlEvolucao': 'https://pokemondb.net/pokedex/applin'}, {'IdEvolucao': '#0841', 'NomeEvolucao': 'Flapple', 'UrlEvolucao': 'https://pokemondb.net/pokedex/flapple'}, {'IdEvolucao': '#0842', 'NomeEvolucao': 'Appletun', 'UrlEvolucao': 'https://pokemondb.net/pokedex/appletun'}]"
838,Carkol,78.0 kg (172.0 lbs),1.1 m (3′07″),Rock,Fire,https://pokemondb.net/pokedex/carkol,"[{'nome': 'Flame Body', 'text': 'If a Pokémon with   is hit by a move that makes contact, there is a 30% chance the attacker will become burned. If a Pokémon with   (or   or  ) and a   are both in the party Pokémon, the number of steps required to hatch the egg are halved.', 'url': 'https://pokemondb.net/ability/flame-body'}]","[{'IdEvolucao': '#0837', 'NomeEvolucao': 'Rolycoly', 'UrlEvolucao': 'https://pokemondb.net/pokedex/rolycoly'}, {'IdEvolucao': '#0838', 'NomeEvolucao': 'Carkol', 'UrlEvolucao': 'https://pokemondb.net/pokedex/carkol'}, {'IdEvolucao': '#0839', 'NomeEvolucao': 'Coalossal', 'UrlEvolucao': 'https://pokemondb.net/pokedex/coalossal'}]"
851,Centiskorch,120.0 kg (264.6 lbs),3.0 m (9′10″),Fire,Bug,https://pokemondb.net/pokedex/centiskorch,"[{'nome': 'White Smoke', 'text': 'Prevents other Pokémon from lowering its stats.\n If a Pokémon with   is the leading party Pokémon, wild Pokémon are only half as likely to appear.', 'url': 'https://pokemondb.net/ability/white-smoke'}]","[{'IdEvolucao': '#0850', 'NomeEvolucao': 'Sizzlipede', 'UrlEvolucao': 'https://pokemondb.net/pokedex/sizzlipede'}, {'IdEvolucao': '#0851', 'NomeEvolucao': 'Centiskorch', 'UrlEvolucao': 'https://pokemondb.net/pokedex/centiskorch'}]"
835,Yamper,13.5 kg (29.8 lbs),0.3 m (1′00″),Electric,,https://pokemondb.net/pokedex/yamper,"[{'nome': 'Ball Fetch', 'text': 'If the Pokémon is not holding an item, it will fetch the Poké Ball from the first failed throw of the battle. No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/ball-fetch'}]","[{'IdEvolucao': '#0835', 'NomeEvolucao': 'Yamper', 'UrlEvolucao': 'https://pokemondb.net/pokedex/yamper'}, {'IdEvolucao': '#0836', 'NomeEvolucao': 'Boltund', 'UrlEvolucao': 'https://pokemondb.net/pokedex/boltund'}]"
838,Carkol,78.0 kg (172.0 lbs),1.1 m (3′07″),Rock,Fire,https://pokemondb.net/pokedex/carkol,"[{'nome': 'Flame Body', 'text': 'If a Pokémon with   is hit by a move that makes contact, there is a 30% chance the attacker will become burned. If a Pokémon with   (or   or  ) and a   are both in the party Pokémon, the number of steps required to hatch the egg are halved.', 'url': 'https://pokemondb.net/ability/flame-body'}, {'nome': 'Steam Engine', 'text': ""raises the user's Speed by three stages when it is hit by a Fire- or Water-type attack. The attack still deals damage. Stats can be raised to a maximum of +6 stages each. If a Pokémon with   (or   or  ) and a   are both in the party Pokémon, the number of steps required to hatch the egg are halved. No Pokémon have   as a hidden ability."", 'url': 'https://pokemondb.net/ability/steam-engine'}]","[{'IdEvolucao': '#0837', 'NomeEvolucao': 'Rolycoly', 'UrlEvolucao': 'https://pokemondb.net/pokedex/rolycoly'}, {'IdEvolucao': '#0838', 'NomeEvolucao': 'Carkol', 'UrlEvolucao': 'https://pokemondb.net/pokedex/carkol'}, {'IdEvolucao': '#0839', 'NomeEvolucao': 'Coalossal', 'UrlEvolucao': 'https://pokemondb.net/pokedex/coalossal'}]"
832,Dubwool,43.0 kg (94.8 lbs),1.3 m (4′03″),Normal,,https://pokemondb.net/pokedex/dubwool,"[{'nome': 'Fluffy', 'text': 'reduces damage from contact moves by 50%, but Fire-type moves do double damage. Fire-type moves that make contact do regular damage.', 'url': 'https://pokemondb.net/ability/fluffy'}]","[{'IdEvolucao': '#0831', 'NomeEvolucao': 'Wooloo', 'UrlEvolucao': 'https://pokemondb.net/pokedex/wooloo'}, {'IdEvolucao': '#0832', 'NomeEvolucao': 'Dubwool', 'UrlEvolucao': 'https://pokemondb.net/pokedex/dubwool'}]"
830,Eldegoss,2.5 kg (5.5 lbs),0.5 m (1′08″),Grass,,https://pokemondb.net/pokedex/eldegoss,"[{'nome': 'Regenerator', 'text': 'A Pokémon with   restores   of its maximum HP when switching out.', 'url': 'https://pokemondb.net/ability/regenerator'}]","[{'IdEvolucao': '#0829', 'NomeEvolucao': 'Gossifleur', 'UrlEvolucao': 'https://pokemondb.net/pokedex/gossifleur'}, {'IdEvolucao': '#0830', 'NomeEvolucao': 'Eldegoss', 'UrlEvolucao': 'https://pokemondb.net/pokedex/eldegoss'}]"
837,Rolycoly,12.0 kg (26.5 lbs),0.3 m (1′00″),Rock,,https://pokemondb.net/pokedex/rolycoly,"[{'nome': 'Heatproof', 'text': ""reduces the damage taken from  -type moves by 50%. It also halves the damage from a burn, from   to   of the Pokémon's maximum HP."", 'url': 'https://pokemondb.net/ability/heatproof'}]","[{'IdEvolucao': '#0837', 'NomeEvolucao': 'Rolycoly', 'UrlEvolucao': 'https://pokemondb.net/pokedex/rolycoly'}, {'IdEvolucao': '#0838', 'NomeEvolucao': 'Carkol', 'UrlEvolucao': 'https://pokemondb.net/pokedex/carkol'}, {'IdEvolucao': '#0839', 'NomeEvolucao': 'Coalossal', 'UrlEvolucao': 'https://pokemondb.net/pokedex/coalossal'}]"
830,Eldegoss,2.5 kg (5.5 lbs),0.5 m (1′08″),Grass,,https://pokemondb.net/pokedex/eldegoss,"[{'nome': 'Regenerator', 'text': 'A Pokémon with   restores   of its maximum HP when switching out.', 'url': 'https://pokemondb.net/ability/regenerator'}, {'nome': 'Cotton Down', 'text': ""When a Pokémon with   is hit by an attack, it lowers the attacker's Speed. No Pokémon have   as a hidden ability."", 'url': 'https://pokemondb.net/ability/cotton-down'}]","[{'IdEvolucao': '#0829', 'NomeEvolucao': 'Gossifleur', 'UrlEvolucao': 'https://pokemondb.net/pokedex/gossifleur'}, {'IdEvolucao': '#0830', 'NomeEvolucao': 'Eldegoss', 'UrlEvolucao': 'https://pokemondb.net/pokedex/eldegoss'}]"
809,Melmetal,800.0 kg (1763.7 lbs),2.5 m (8′02″),Steel,,https://pokemondb.net/pokedex/melmetal,"[{'nome': 'Iron Fist', 'text': 'increases the power of all   moves by 20%. The attacks classed as punching moves are shown below with their normal and boosted power:', 'url': 'https://pokemondb.net/ability/iron-fist'}]","[{'IdEvolucao': '#0808', 'NomeEvolucao': 'Meltan', 'UrlEvolucao': 'https://pokemondb.net/pokedex/meltan'}, {'IdEvolucao': '#0809', 'NomeEvolucao': 'Melmetal', 'UrlEvolucao': 'https://pokemondb.net/pokedex/melmetal'}]"
808,Meltan,8.0 kg (17.6 lbs),0.2 m (0′08″),Steel,,https://pokemondb.net/pokedex/meltan,"[{'nome': 'Magnet Pull', 'text': 'prevents   type Pokémon from switching out of battle or fleeing. If a Pokémon with   is the leading party Pokémon, it is 50% more likely that a wild Pokémon encountered will be   type. No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/magnet-pull'}]","[{'IdEvolucao': '#0808', 'NomeEvolucao': 'Meltan', 'UrlEvolucao': 'https://pokemondb.net/pokedex/meltan'}, {'IdEvolucao': '#0809', 'NomeEvolucao': 'Melmetal', 'UrlEvolucao': 'https://pokemondb.net/pokedex/melmetal'}]"
803,Poipole,1.8 kg (4.0 lbs),0.6 m (2′00″),Poison,,https://pokemondb.net/pokedex/poipole,"[{'nome': 'Beast Boost', 'text': 'The Pokémon boosts its most proficient stat each time it knocks out a Pokémon.\n No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/beast-boost'}]","[{'IdEvolucao': '#0803', 'NomeEvolucao': 'Poipole', 'UrlEvolucao': 'https://pokemondb.net/pokedex/poipole'}, {'IdEvolucao': '#0804', 'NomeEvolucao': 'Naganadel', 'UrlEvolucao': 'https://pokemondb.net/pokedex/naganadel'}]"
800,Necrozma,230.0 kg (507.1 lbs),2.4 m (7′10″),Psychic,Steel,https://pokemondb.net/pokedex/necrozma,"[{'nome': 'Prism Armor', 'text': 'reduces the damage taken from super-effective attacks by 25%. It is not affected by the abilities  ,  , or  . For example, a Dark-type move used against a Psychic-type Pokémon with   would deal 1.5× the usual damage instead of 2×. A double weakness would be reduced from 4× to 3×. No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/prism-armor'}]",
800,Necrozma,230.0 kg (507.1 lbs),2.4 m (7′10″),Psychic,Steel,https://pokemondb.net/pokedex/necrozma,"[{'nome': 'Prism Armor', 'text': 'reduces the damage taken from super-effective attacks by 25%. It is not affected by the abilities  ,  , or  . For example, a Dark-type move used against a Psychic-type Pokémon with   would deal 1.5× the usual damage instead of 2×. A double weakness would be reduced from 4× to 3×. No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/prism-armor'}, {'nome': 'Neuroforce', 'text': 'Powers up moves that are super effective.\n No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/neuroforce'}]",
802,Marshadow,22.2 kg (48.9 lbs),0.7 m (2′04″),Fighting,Ghost,https://pokemondb.net/pokedex/marshadow,"[{'nome': 'Technician', 'text': 'increases the power of moves - that are usually base power 60 or below - by 50%. Moves with variable base power are boosted only when it is 60 or below. For example, if   hits at level 6 it will be boosted from 50 to 75, but level 7 will stay at 70 base power. Moves like   that deal fixed HP damage are not affected by  .', 'url': 'https://pokemondb.net/ability/technician'}]",
801,Magearna,80.5 kg (177.5 lbs),1.0 m (3′03″),Steel,Fairy,https://pokemondb.net/pokedex/magearna,"[{'nome': 'Soul-Heart', 'text': ""raises the bearer's Special Attack one stage when any Pokémon on the field faints. Stats can be raised to a maximum of +6 stages each. No Pokémon have   as a hidden ability."", 'url': 'https://pokemondb.net/ability/soul-heart'}]",
792,Lunala,120.0 kg (264.6 lbs),4.0 m (13′01″),Psychic,Ghost,https://pokemondb.net/pokedex/lunala,"[{'nome': 'Shadow Shield', 'text': 'Reduces damage when HP is full.\n No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/shadow-shield'}]","[{'IdEvolucao': '#0789', 'NomeEvolucao': 'Cosmog', 'UrlEvolucao': 'https://pokemondb.net/pokedex/cosmog'}, {'IdEvolucao': '#0790', 'NomeEvolucao': 'Cosmoem', 'UrlEvolucao': 'https://pokemondb.net/pokedex/cosmoem'}, {'IdEvolucao': '#0791', 'NomeEvolucao': 'Solgaleo', 'UrlEvolucao': 'https://pokemondb.net/pokedex/solgaleo'}, {'IdEvolucao': '#0792', 'NomeEvolucao': 'Lunala', 'UrlEvolucao': 'https://pokemondb.net/pokedex/lunala'}]"
791,Solgaleo,230.0 kg (507.1 lbs),3.4 m (11′02″),Psychic,Steel,https://pokemondb.net/pokedex/solgaleo,"[{'nome': 'Full Metal Body', 'text': 'Prevents other Pokémon from lowering its stats.\n No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/full-metal-body'}]","[{'IdEvolucao': '#0789', 'NomeEvolucao': 'Cosmog', 'UrlEvolucao': 'https://pokemondb.net/pokedex/cosmog'}, {'IdEvolucao': '#0790', 'NomeEvolucao': 'Cosmoem', 'UrlEvolucao': 'https://pokemondb.net/pokedex/cosmoem'}, {'IdEvolucao': '#0791', 'NomeEvolucao': 'Solgaleo', 'UrlEvolucao': 'https://pokemondb.net/pokedex/solgaleo'}, {'IdEvolucao': '#0792', 'NomeEvolucao': 'Lunala', 'UrlEvolucao': 'https://pokemondb.net/pokedex/lunala'}]"
785,Tapu Koko,20.5 kg (45.2 lbs),1.8 m (5′11″),Electric,Fairy,https://pokemondb.net/pokedex/tapu-koko,"[{'nome': 'Electric Surge', 'text': 'creates a low-lying electric field, like the move  , when the Pokémon enters battle. It prevents grounded Pokémon from falling asleep, and increases the power of   type attacks.', 'url': 'https://pokemondb.net/ability/electric-surge'}]",
786,Tapu Lele,18.6 kg (41.0 lbs),1.2 m (3′11″),Psychic,Fairy,https://pokemondb.net/pokedex/tapu-lele,"[{'nome': 'Psychic Surge', 'text': 'creates a low-lying psychic field, like the move  , when the Pokémon enters battle. It prevents high-priority moves being used and increases the power of   type attacks.', 'url': 'https://pokemondb.net/ability/psychic-surge'}]",
787,Tapu Bulu,45.5 kg (100.3 lbs),1.9 m (6′03″),Grass,Fairy,https://pokemondb.net/pokedex/tapu-bulu,"[{'nome': 'Grassy Surge', 'text': 'creates a low-lying grassy field, like the move  , when the Pokémon enters battle. It restores the HP of grounded Pokémon each turn and increases the power of   type attacks.', 'url': 'https://pokemondb.net/ability/grassy-surge'}]",
781,Dhelmise,210.0 kg (463.0 lbs),3.9 m (12′10″),Ghost,Grass,https://pokemondb.net/pokedex/dhelmise,"[{'nome': 'Steelworker', 'text': 'increases the power of Steel-type moves used by this Pokémon by 50%. No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/steelworker'}]",
779,Bruxish,19.0 kg (41.9 lbs),0.9 m (2′11″),Water,Psychic,https://pokemondb.net/pokedex/bruxish,"[{'nome': 'Dazzling', 'text': 'makes the Pokémon immune to high-priority moves (i.e. those with a priority above 0). No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/dazzling'}]",
784,Kommo-o,78.2 kg (172.4 lbs),1.6 m (5′03″),Dragon,Fighting,https://pokemondb.net/pokedex/kommo-o,"[{'nome': 'Soundproof', 'text': 'grants the Pokémon immunity to all   moves, preventing all damage and effects. In   only, Pokémon with   could be cured of status conditions by  .', 'url': 'https://pokemondb.net/ability/soundproof'}]","[{'IdEvolucao': '#0782', 'NomeEvolucao': 'Jangmo-o', 'UrlEvolucao': 'https://pokemondb.net/pokedex/jangmo-o'}, {'IdEvolucao': '#0783', 'NomeEvolucao': 'Hakamo-o', 'UrlEvolucao': 'https://pokemondb.net/pokedex/hakamo-o'}, {'IdEvolucao': '#0784', 'NomeEvolucao': 'Kommo-o', 'UrlEvolucao': 'https://pokemondb.net/pokedex/kommo-o'}]"
780,Drampa,185.0 kg (407.9 lbs),3.0 m (9′10″),Normal,Dragon,https://pokemondb.net/pokedex/drampa,"[{'nome': 'Sap Sipper', 'text': 'Boosts Attack when hit by a Grass-type move.', 'url': 'https://pokemondb.net/ability/sap-sipper'}]",
778,Mimikyu,0.7 kg (1.5 lbs),0.2 m (0′08″),Ghost,Fairy,https://pokemondb.net/pokedex/mimikyu,"[{'nome': 'Disguise', 'text': 'allows the bearer to avoid damage for one attack, in a similar way to  . No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/disguise'}]",
773,Silvally,100.5 kg (221.6 lbs),2.3 m (7′07″),Normal,,https://pokemondb.net/pokedex/silvally,"[{'nome': 'RKS System', 'text': 'Changes type depending on held item.\n No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/rks-system'}]","[{'IdEvolucao': '#0772', 'NomeEvolucao': 'Type: Null', 'UrlEvolucao': 'https://pokemondb.net/pokedex/type-null'}, {'IdEvolucao': '#0773', 'NomeEvolucao': 'Silvally', 'UrlEvolucao': 'https://pokemondb.net/pokedex/silvally'}]"
788,Tapu Fini,21.2 kg (46.7 lbs),1.3 m (4′03″),Water,Fairy,https://pokemondb.net/pokedex/tapu-fini,"[{'nome': 'Misty Surge', 'text': 'creates a low-lying mist, like the move  , when the bearer enters battle. It protects all grounded Pokémon from status conditions and halves the power of   type attacks.', 'url': 'https://pokemondb.net/ability/misty-surge'}]",
775,Komala,19.9 kg (43.9 lbs),0.4 m (1′04″),Normal,,https://pokemondb.net/pokedex/komala,"[{'nome': 'Comatose', 'text': ""causes the Pokémon to behave as if it were asleep, though it doesn't officially have the Sleep status condition. It can still use its regular moves, but cannot be inflicted with any major status condition (sleep, poison, paralysis, burn, or freeze). Moves that target sleeping Pokémon (such as  ) work on a Pokémon with  , and the ability-bearer can use the moves   and  . The power of   and   still doubles when targeted at a   Pokémon (though Wake-Up Slap does not suppress  ).  cannot be removed or replaced via moves like   or the   ability. The move   and the   item do not work on a Pokémon with  . No Pokémon have   as a hidden ability."", 'url': 'https://pokemondb.net/ability/comatose'}]",
774,Minior,40.0 kg (88.2 lbs),0.3 m (1′00″),Rock,Flying,https://pokemondb.net/pokedex/minior,"[{'nome': 'Shields Down', 'text': ""causes the Pokémon to changes its appearance and stats depending on its remaining HP. When the Pokémon's HP is over 50%, it has higher defenses and is immune to status conditions. When its HP falls below 50%, the outer shell breaks and the Pokémon has higher attack. No Pokémon have   as a hidden ability."", 'url': 'https://pokemondb.net/ability/shields-down'}]",
770,Palossand,250.0 kg (551.2 lbs),1.3 m (4′03″),Ghost,Ground,https://pokemondb.net/pokedex/palossand,"[{'nome': 'Water Compaction', 'text': ""raises the bearer's Defense by 2 stages when it is hit by a Water-type move. Stats can be raised to a maximum of +6 stages each. No Pokémon have   as a hidden ability."", 'url': 'https://pokemondb.net/ability/water-compaction'}]","[{'IdEvolucao': '#0769', 'NomeEvolucao': 'Sandygast', 'UrlEvolucao': 'https://pokemondb.net/pokedex/sandygast'}, {'IdEvolucao': '#0770', 'NomeEvolucao': 'Palossand', 'UrlEvolucao': 'https://pokemondb.net/pokedex/palossand'}]"
777,Togedemaru,3.3 kg (7.3 lbs),0.3 m (1′00″),Electric,Steel,https://pokemondb.net/pokedex/togedemaru,"[{'nome': 'Iron Barbs', 'text': 'When a Pokémon with   is hit by a move that makes contact, the attacker receives damage equal to   of their maximum HP. Multi-hit moves (e.g.  ) activate   for each strike. No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/iron-barbs'}]",
780,Drampa,185.0 kg (407.9 lbs),3.0 m (9′10″),Normal,Dragon,https://pokemondb.net/pokedex/drampa,"[{'nome': 'Sap Sipper', 'text': 'Boosts Attack when hit by a Grass-type move.', 'url': 'https://pokemondb.net/ability/sap-sipper'}, {'nome': 'Berserk', 'text': ""raises the Pokémon's Special Attack by one stage when its HP falls below 50%. No Pokémon have   as a hidden ability."", 'url': 'https://pokemondb.net/ability/berserk'}]",
771,Pyukumuku,1.2 kg (2.6 lbs),0.3 m (1′00″),Water,,https://pokemondb.net/pokedex/pyukumuku,"[{'nome': 'Innards Out', 'text': 'When a Pokémon with   faints, it deals damage to the opponent equal to amount of damage it took on the final blow. No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/innards-out'}]",
767,Wimpod,12.0 kg (26.5 lbs),0.5 m (1′08″),Bug,Water,https://pokemondb.net/pokedex/wimpod,"[{'nome': 'Wimp Out', 'text': 'causes the bearer to switch out (or flee in a wild battle) when its HP falls below 50%. No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/wimp-out'}]","[{'IdEvolucao': '#0767', 'NomeEvolucao': 'Wimpod', 'UrlEvolucao': 'https://pokemondb.net/pokedex/wimpod'}, {'IdEvolucao': '#0768', 'NomeEvolucao': 'Golisopod', 'UrlEvolucao': 'https://pokemondb.net/pokedex/golisopod'}]"
768,Golisopod,108.0 kg (238.1 lbs),2.0 m (6′07″),Bug,Water,https://pokemondb.net/pokedex/golisopod,"[{'nome': 'Emergency Exit', 'text': 'Switches out when HP falls below 50%.\n No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/emergency-exit'}]","[{'IdEvolucao': '#0767', 'NomeEvolucao': 'Wimpod', 'UrlEvolucao': 'https://pokemondb.net/pokedex/wimpod'}, {'IdEvolucao': '#0768', 'NomeEvolucao': 'Golisopod', 'UrlEvolucao': 'https://pokemondb.net/pokedex/golisopod'}]"
766,Passimian,82.8 kg (182.5 lbs),2.0 m (6′07″),Fighting,,https://pokemondb.net/pokedex/passimian,"[{'nome': 'Receiver', 'text': 'A Pokémon with   will inherit the ability of a teammate in a double/triple battle when that teammate faints. Abilities that activate upon entering the field, such as  , will activate when the Pokémon with   inherits it. No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/receiver'}]",
764,Comfey,0.3 kg (0.7 lbs),0.1 m (0′04″),Fairy,,https://pokemondb.net/pokedex/comfey,"[{'nome': 'Triage', 'text': 'increases the priority of HP-restoring moves to +3, when used by the ability-bearer. Note: as   is currently the only Pokémon with this ability, the only moves affected in practice are  ,  ,  , and  . No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/triage'}]",
764,Comfey,0.3 kg (0.7 lbs),0.1 m (0′04″),Fairy,,https://pokemondb.net/pokedex/comfey,"[{'nome': 'Triage', 'text': 'increases the priority of HP-restoring moves to +3, when used by the ability-bearer. Note: as   is currently the only Pokémon with this ability, the only moves affected in practice are  ,  ,  , and  . No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/triage'}, {'nome': 'Flower Veil', 'text': ""prevents ally Grass-type Pokémon's stats from being lowered, in double and triple battles. No Pokémon have   as a hidden ability."", 'url': 'https://pokemondb.net/ability/flower-veil'}]",
765,Oranguru,76.0 kg (167.6 lbs),1.5 m (4′11″),Normal,Psychic,https://pokemondb.net/pokedex/oranguru,"[{'nome': 'Telepathy', 'text': 'Pokémon with the   ability will not take damage from teammates in double and triple battles. This affects moves such as   and  , which normally hit all Pokémon on the field apart from the user.', 'url': 'https://pokemondb.net/ability/telepathy'}]",
763,Tsareena,21.4 kg (47.2 lbs),1.2 m (3′11″),Grass,,https://pokemondb.net/pokedex/tsareena,"[{'nome': 'Queenly Majesty', 'text': 'Prevents use of priority moves.\n No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/queenly-majesty'}]","[{'IdEvolucao': '#0761', 'NomeEvolucao': 'Bounsweet', 'UrlEvolucao': 'https://pokemondb.net/pokedex/bounsweet'}, {'IdEvolucao': '#0762', 'NomeEvolucao': 'Steenee', 'UrlEvolucao': 'https://pokemondb.net/pokedex/steenee'}, {'IdEvolucao': '#0763', 'NomeEvolucao': 'Tsareena', 'UrlEvolucao': 'https://pokemondb.net/pokedex/tsareena'}]"
757,Salandit,4.8 kg (10.6 lbs),0.6 m (2′00″),Poison,Fire,https://pokemondb.net/pokedex/salandit,"[{'nome': 'Corrosion', 'text': 'allows the bearer to poison any Pokémon, including Steel and Poison types.', 'url': 'https://pokemondb.net/ability/corrosion'}]","[{'IdEvolucao': '#0757', 'NomeEvolucao': 'Salandit', 'UrlEvolucao': 'https://pokemondb.net/pokedex/salandit'}, {'IdEvolucao': '#0758', 'NomeEvolucao': 'Salazzle', 'UrlEvolucao': 'https://pokemondb.net/pokedex/salazzle'}]"
759,Stufful,6.8 kg (15.0 lbs),0.5 m (1′08″),Normal,Fighting,https://pokemondb.net/pokedex/stufful,"[{'nome': 'Klutz', 'text': ""The Pokémon can't use any held items."", 'url': 'https://pokemondb.net/ability/klutz'}]","[{'IdEvolucao': '#0759', 'NomeEvolucao': 'Stufful', 'UrlEvolucao': 'https://pokemondb.net/pokedex/stufful'}, {'IdEvolucao': '#0760', 'NomeEvolucao': 'Bewear', 'UrlEvolucao': 'https://pokemondb.net/pokedex/bewear'}]"
755,Morelull,1.5 kg (3.3 lbs),0.2 m (0′08″),Grass,Fairy,https://pokemondb.net/pokedex/morelull,"[{'nome': 'Effect Spore', 'text': 'Contact may poison or cause paralysis or sleep.', 'url': 'https://pokemondb.net/ability/effect-spore'}]","[{'IdEvolucao': '#0755', 'NomeEvolucao': 'Morelull', 'UrlEvolucao': 'https://pokemondb.net/pokedex/morelull'}, {'IdEvolucao': '#0756', 'NomeEvolucao': 'Shiinotic', 'UrlEvolucao': 'https://pokemondb.net/pokedex/shiinotic'}]"
755,Morelull,1.5 kg (3.3 lbs),0.2 m (0′08″),Grass,Fairy,https://pokemondb.net/pokedex/morelull,"[{'nome': 'Effect Spore', 'text': 'Contact may poison or cause paralysis or sleep.', 'url': 'https://pokemondb.net/ability/effect-spore'}, {'nome': 'Illuminate', 'text': 'has no effect in battle. If a Pokémon with   is the leading party Pokémon, wild Pokémon are twice as likely to appear. No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/illuminate'}]","[{'IdEvolucao': '#0755', 'NomeEvolucao': 'Morelull', 'UrlEvolucao': 'https://pokemondb.net/pokedex/morelull'}, {'IdEvolucao': '#0756', 'NomeEvolucao': 'Shiinotic', 'UrlEvolucao': 'https://pokemondb.net/pokedex/shiinotic'}]"
752,Araquanid,82.0 kg (180.8 lbs),1.8 m (5′11″),Water,Bug,https://pokemondb.net/pokedex/araquanid,"[{'nome': 'Water Bubble', 'text': 'reduces damage taken from Fire-type moves by 50%, and doubles the power of Water-type moves used by the ability-bearer. It also prevents the Pokémon from being burned. No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/water-bubble'}]","[{'IdEvolucao': '#0751', 'NomeEvolucao': 'Dewpider', 'UrlEvolucao': 'https://pokemondb.net/pokedex/dewpider'}, {'IdEvolucao': '#0752', 'NomeEvolucao': 'Araquanid', 'UrlEvolucao': 'https://pokemondb.net/pokedex/araquanid'}]"
